YEAR,DIVISION_ID,DIVISION,NPA,LOCATION,PLACE_TYPE,PLACE_DETAIL,NIBRS,STATUS,MONTH
2017,21,Steele Creek,53,Indoors,Residential,Apartment/Duplex Private Res,Other Unlisted Non-Criminal,Closed,09
2017,17,Independence,272,Indoors,Commercial Place,Other - Commercial Place,All Other Thefts,Closed,09
2017,16,Providence,28,Indoors,Retail,Other - Retail,Shoplifting,Open,09
2017,27,Freedom,387,Indoors,Residential,Private Residence,Simple Assault,Closed,09
2017,27,Freedom,376,Outdoors,Open Area,Street/Highway,Burglary/B&E,Closed,09
2017,11,North,110,Indoors,Residential,Private Residence,Burglary/B&E,Closed,09
2017,22,South,284,Indoors,Residential,Private Residence,All Other Offenses,Closed,09
2017,11,North,113,Outdoors,Residential,Private Residence,Motor Vehicle Theft,Open,09
2017,21,Steele Creek,319,Parking Lot,Commercial Place,Restaurant/Diner/Coffee Shop,Damage/Vandalism Of Property,Closed,09
2017,02,Metro,363,Outdoors,Open Area,Street/Highway,Motor Vehicle Theft,Closed,09
2017,12,Hickory Grove,167,Outdoors,Open Area,Street/Highway,Simple Assault,Closed,09
2017,14,University City,60,Indoors,Residential,Apartment/Duplex Private Res,Burglary/B&E,Open,09
2017,02,Metro,295,Parking Lot,Retail,Gas Station,Aggravated Assault,Open,09
2017,11,North,337,Indoors,Residential,Private Residence,Missing Person,Closed,09
2017,16,Providence,47,Indoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,09
2017,26,Westover,121,Outdoors,Open Area,Other - Open Area,All Other Thefts,Closed,09
2017,07,North Tryon,21,Indoors,Residential,Apartment/Duplex Private Res,Burglary/B&E,Closed,09
2017,11,North,117,Indoors,Residential,Private Residence,Simple Assault,Closed,09
2017,22,South,444,Outdoors,Residential,Private Residence,Damage/Vandalism Of Property,Open,09
2017,01,Central,163,Indoors,Retail,Other - Retail,Shoplifting,Open,09
2017,27,Freedom,73,Indoors,Residential,Private Residence,All Other Thefts,Open,09
2017,22,South,359,Indoors,Residential,Private Residence,All Other Thefts,Closed,09
2017,17,Independence,287,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,09
2017,11,North,266,Indoors,Residential,Private Residence,All Other Offenses,Open,09
2017,27,Freedom,348,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,Closed,09
2017,07,North Tryon,328,Indoors,Retail,Grocery Store/Supermarket,Shoplifting,Closed,09
2017,01,Central,340,Indoors,Residential,Apartment/Duplex Private Res,All Other Offenses,Open,09
2017,16,Providence,193,Parking Lot,Open Area,Other - Open Area,All Other Offenses,Open,09
2017,17,Independence,246,Indoors,Residential,Private Residence,Intimidation,Open,09
2017,27,Freedom,199,Outdoors,Residential,Private Residence,Motor Vehicle Theft,Open,09
2017,12,Hickory Grove,225,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,09
2017,01,Central,163,Indoors,Commercial Place,Other - Commercial Place,Burglary/B&E,Open,09
2017,26,Westover,362,Outdoors,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Open,09
2017,01,Central,341,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,09
2017,07,North Tryon,344,Outdoors,Open Area,Street/Highway,Drug/Narcotic Violations,Closed,09
2017,06,Eastway,200,Parking Lot,Residential,Apartment/Duplex Private Res,Motor Vehicle Theft,Open,09
2017,16,Providence,366,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,09
2017,14,University City,64,Parking Deck,Open Area,Other - Open Area,All Other Thefts,Open,09
2017,07,North Tryon,371,Indoors,Residential,Apartment/Duplex Private Res,All Other Offenses,Open,09
2017,02,Metro,311,Outdoors,Residential,Private Residence,All Other Thefts,Closed,09
2017,14,University City,377,Indoors,Residential,Private Residence,Drug/Narcotic Violations,Closed,09
2017,21,Steele Creek,95,Parking Lot,Residential,Apartment/Duplex Private Res,All Other Offenses,Closed,09
2017,22,South,201,Outdoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,09
2017,27,Freedom,137,Indoors,Residential,Private Residence,All Other Offenses,Open,09
2017,06,Eastway,9,Indoors,Residential,Private Residence,Burglary/B&E,Open,09
2017,17,Independence,287,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,Closed,09
2017,22,South,25,Indoors,Retail,Other - Retail,Shoplifting,Open,09
2017,07,North Tryon,371,Outdoors,Commercial Place,Other - Commercial Place,All Other Offenses,Open,09
2017,02,Metro,347,Outdoors,Residential,Private Residence,All Other Offenses,Closed,09
2017,11,North,376,Outdoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,09
2017,21,Steele Creek,45,Outdoors,Residential,Private Residence,All Other Offenses,Closed,09
2017,02,Metro,374,Parking Lot,Retail,Gas Station,Drug/Narcotic Violations,Closed,09
2017,26,Westover,294,Parking Lot,Retail,Gas Station,Other Unlisted Non-Criminal,Closed,09
2017,12,Hickory Grove,146,Indoors,Retail,Department Store,Shoplifting,Closed,09
2017,21,Steele Creek,174,Parking Lot,Retail,Convenience Store,All Other Thefts,Open,09
2017,01,Central,340,Parking Deck,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,09
2017,21,Steele Creek,96,Indoors,Retail,Grocery Store/Supermarket,Shoplifting,Open,09
2017,12,Hickory Grove,247,Outdoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,09
2017,17,Independence,248,Parking Lot,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Open,09
2017,11,North,207,Outdoors,Commercial Place,Other - Commercial Place,All Other Offenses,Open,09
2017,11,North,260,Outdoors,Open Area,Street/Highway,Motor Vehicle Theft,Open,09
2017,11,North,251,Indoors,Residential,Private Residence,Burglary/B&E,Open,09
2017,01,Central,340,Indoors,Residential,Private Residence,Burglary/B&E,Open,09
2017,27,Freedom,124,Parking Lot,Retail,Department Store,All Other Thefts,Open,09
2017,21,Steele Creek,212,Parking Lot,Commercial Place,Other - Commercial Place,All Other Thefts,Open,09
2017,27,Freedom,387,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,09
2017,21,Steele Creek,54,Outdoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,09
2017,27,Freedom,124,Indoors,Residential,Private Residence,Missing Person,Closed,09
2017,17,Independence,186,Indoors,Commercial Place,Other - Commercial Place,Shoplifting,Open,09
2017,17,Independence,58,Indoors,Retail,Gas Station,Shoplifting,Closed,09
2017,21,Steele Creek,68,Parking Lot,Commercial Place,Restaurant/Diner/Coffee Shop,All Other Thefts,Closed,09
2017,16,Providence,370,Indoors,Residential,Apartment/Duplex Private Res,All Other Offenses,Closed,09
2017,27,Freedom,141,Outdoors,Commercial Place,Other - Commercial Place,Damage/Vandalism Of Property,Open,09
2017,14,University City,329,Indoors,Residential,Private Residence,Other Unlisted Non-Criminal,Open,09
2017,17,Independence,27,Indoors,Residential,Private Residence,Burglary/B&E,Open,09
2017,21,Steele Creek,96,Indoors,Retail,Other - Retail,All Other Thefts,Open,09
2017,16,Providence,370,Outdoors,Open Area,Street/Highway,Intimidation,Closed,09
2017,17,Independence,107,Indoors,Commercial Place,Other - Commercial Place,Burglary/B&E,Open,09
2017,02,Metro,124,Indoors,Retail,Other - Retail,Shoplifting,Open,09
2017,26,Westover,362,Outdoors,Residential,Private Residence,Motor Vehicle Theft,Open,09
2017,17,Independence,91,Indoors,Residential,Apartment/Duplex Private Res,Other Unlisted Non-Criminal,Closed,09
2017,22,South,310,Other,Retail,Other - Retail,All Other Offenses,Open,09
2017,14,University City,275,Parking Lot,Commercial Place,Other - Commercial Place,Other Unlisted Non-Criminal,Open,09
2017,27,Freedom,385,Indoors,Residential,Apartment/Duplex Private Res,Burglary/B&E,Open,09
2017,27,Freedom,387,Other,Commercial Place,Other - Commercial Place,All Other Offenses,Closed,09
2017,14,University City,283,Indoors,Residential,Private Residence,Intimidation,Open,09
2017,01,Central,339,Parking Deck,Residential,Apartment/Duplex Private Res,Burglary/B&E,Closed,09
2017,17,Independence,57,Parking Lot,Residential,Apartment/Duplex Private Res,Other Unlisted Non-Criminal,Closed,09
2017,22,South,172,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,Burglary/B&E,Open,09
2017,14,University City,274,Indoors,Commercial Place,Other - Commercial Place,Damage/Vandalism Of Property,Open,09
2017,01,Central,340,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,All Other Thefts,Open,09
2017,07,North Tryon,371,Indoors,Commercial Place,Other - Commercial Place,Burglary/B&E,Open,09
2017,02,Metro,70,Indoors,Residential,Private Residence,Intimidation,Open,09
2017,14,University City,14,Indoors,Residential,Apartment/Duplex Private Res,Burglary/B&E,Open,09
2017,07,North Tryon,234,Indoors,Retail,Gas Station,Simple Assault,Open,09
2017,21,Steele Creek,212,Indoors,Commercial Place,Hotel/Motel,Simple Assault,Open,09
2017,27,Freedom,141,Indoors,Commercial Place,Other - Commercial Place,Burglary/B&E,Open,09
2017,27,Freedom,387,Indoors,Commercial Place,Hotel/Motel,Aggravated Assault,Open,09
2017,02,Metro,374,Outdoors,Residential,Apartment/Duplex Private Res,Aggravated Assault,Closed,09
2017,07,North Tryon,128,Parking Lot,Residential,Apartment/Duplex Private Res,All Other Offenses,Open,09
2017,26,Westover,383,Indoors,Residential,Private Residence,All Other Thefts,Closed,09
2017,02,Metro,363,Other,Residential,Apartment/Duplex Private Res,Intimidation,Open,09
2017,26,Westover,30,Indoors,Residential,Private Residence,All Other Offenses,Open,09
2017,01,Central,384,Outdoors,Commercial Place,Other - Commercial Place,All Other Thefts,Open,09
2017,06,Eastway,378,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,09
2017,21,Steele Creek,82,Outdoors,Residential,Private Residence,Intimidation,Closed,09
2017,27,Freedom,387,Indoors,Retail,Department Store,Shoplifting,Closed,09
2017,17,Independence,272,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,09
2017,14,University City,33,Outdoors,Residential,Private Residence,All Other Offenses,Closed,09
2017,06,Eastway,314,Outdoors,Open Area,Other - Open Area,Intimidation,Closed,09
2017,26,Westover,159,Indoors,Residential,Private Residence,Simple Assault,Closed,09
2017,12,Hickory Grove,50,Outdoors,Open Area,Street/Highway,All Other Offenses,Closed,09
2017,11,North,112,Indoors,Residential,Private Residence,All Other Offenses,Open,09
2017,27,Freedom,387,Outdoors,Residential,Private Residence,Damage/Vandalism Of Property,Open,09
2017,01,Central,342,Outdoors,Open Area,Street/Highway,All Other Thefts,Open,09
2017,26,Westover,381,Indoors,Residential,Private Residence,Damage/Vandalism Of Property,Closed,09
2017,21,Steele Creek,267,Indoors,Residential,Private Residence,Missing Person,Closed,09
2017,01,Central,339,Outdoors,Open Area,Other - Open Area,Damage/Vandalism Of Property,Open,09
2017,27,Freedom,124,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,09
2017,06,Eastway,386,Indoors,Residential,Private Residence,Burglary/B&E,Open,09
2017,11,North,207,Indoors,Retail,Convenience Store,Simple Assault,Open,09
2017,16,Providence,358,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,All Other Thefts,Open,09
2017,07,North Tryon,40,Outdoors,Residential,Private Residence,Damage/Vandalism Of Property,Closed,09
2017,16,Providence,358,Indoors,Retail,Department Store,Shoplifting,Closed,09
2017,06,Eastway,378,Outdoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,09
2017,27,Freedom,387,Indoors,Residential,Private Residence,Simple Assault,Open,09
2017,14,University City,60,Parking Lot,Retail,Other - Retail,Motor Vehicle Theft,Open,09
2017,11,North,38,Indoors,Commercial Place,Other - Commercial Place,All Other Thefts,Open,09
2017,27,Freedom,140,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,Missing Person,Closed,09
2017,22,South,177,Other,Residential,Apartment/Duplex Private Res,All Other Thefts,Closed,09
2017,17,Independence,58,Indoors,Residential,Private Residence,Simple Assault,Closed,09
2017,21,Steele Creek,82,Outdoors,Residential,Private Residence,Burglary/B&E,Open,09
2017,21,Steele Creek,319,Indoors,Residential,Private Residence,All Other Offenses,Closed,09
2017,26,Westover,393,Outdoors,Commercial Place,Other - Commercial Place,Damage/Vandalism Of Property,Open,09
2017,22,South,169,Indoors,Residential,Apartment/Duplex Private Res,Burglary/B&E,Closed,09
2017,17,Independence,272,Parking Lot,Commercial Place,Hotel/Motel,All Other Offenses,Closed,09
2017,11,North,113,Outdoors,Residential,Private Residence,Motor Vehicle Theft,Open,09
2017,01,Central,341,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,Shoplifting,Open,09
2017,16,Providence,366,Outdoors,Open Area,Street/Highway,All Other Thefts,Open,09
2017,01,Central,341,Outdoors,Open Area,Street/Highway,Simple Assault,Open,09
2017,26,Westover,132,Indoors,Residential,Private Residence,Aggravated Assault,Closed,09
2017,12,Hickory Grove,316,Indoors,Residential,Apartment/Duplex Private Res,Burglary/B&E,Open,09
2017,22,South,56,Indoors,Retail,Department Store,All Other Thefts,Open,09
2017,16,Providence,370,Indoors,Retail,Department Store,Shoplifting,Closed,09
2017,14,University City,61,Other,Open Area,Other - Open Area,All Other Thefts,Open,09
2017,16,Providence,370,Outdoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,09
2017,21,Steele Creek,94,Outdoors,Residential,Private Residence,Simple Assault,Open,09
2017,26,Westover,178,Parking Lot,Commercial Place,Hotel/Motel,Motor Vehicle Theft,Open,09
2017,14,University City,219,Parking Lot,Commercial Place,Other - Commercial Place,Damage/Vandalism Of Property,Open,09
2017,06,Eastway,200,Parking Lot,Open Area,Other - Open Area,Damage/Vandalism Of Property,Open,09
2017,21,Steele Creek,319,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,09
2017,11,North,345,Other,Open Area,Street/Highway,Aggravated Assault,Closed,09
2017,14,University City,192,Indoors,Residential,Private Residence,Simple Assault,Open,09
2017,12,Hickory Grove,127,Indoors,Residential,Apartment/Duplex Private Res,Burglary/B&E,Open,09
2017,14,University City,331,Outdoors,Open Area,Street/Highway,All Other Offenses,Closed,09
2017,27,Freedom,348,Outdoors,Residential,Private Residence,Burglary/B&E,Open,09
2017,02,Metro,88,Outdoors,Residential,Private Residence,All Other Thefts,Open,09
2017,21,Steele Creek,96,Indoors,Retail,Department Store,Shoplifting,Closed,09
2017,17,Independence,15,Indoors,Residential,Private Residence,Missing Person,Closed,09
2017,26,Westover,290,Outdoors,Commercial Place,Hotel/Motel,All Other Thefts,Open,09
2017,11,North,117,Indoors,Residential,Private Residence,Missing Person,Closed,09
2017,21,Steele Creek,71,Parking Lot,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Open,09
2017,01,Central,388,Indoors,Residential,Private Residence,All Other Offenses,Open,09
2017,02,Metro,292,Outdoors,Commercial Place,Other - Commercial Place,Damage/Vandalism Of Property,Open,09
2017,02,Metro,157,Outdoors,Open Area,Other - Open Area,Aggravated Assault,Open,09
2017,14,University City,48,Indoors,Retail,Convenience Store,Shoplifting,Open,09
2017,07,North Tryon,21,Indoors,Residential,Apartment/Duplex Private Res,All Other Offenses,Closed,09
2017,12,Hickory Grove,166,Indoors,Retail,Convenience Store,Shoplifting,Closed,09
2017,26,Westover,290,Outdoors,Commercial Place,Restaurant/Diner/Coffee Shop,Drug/Narcotic Violations,Closed,09
2017,26,Westover,106,Indoors,Retail,Department Store,Shoplifting,Open,09
2017,06,Eastway,87,Outdoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,09
2017,14,University City,254,Indoors,Commercial Place,Other - Commercial Place,Damage/Vandalism Of Property,Open,09
2017,16,Providence,394,Indoors,Residential,Apartment/Duplex Private Res,Burglary/B&E,Closed,09
2017,02,Metro,347,Indoors,Residential,Private Residence,Intimidation,Open,09
2017,14,University City,231,Outdoors,Retail,Grocery Store/Supermarket,Damage/Vandalism Of Property,Open,09
2017,06,Eastway,389,Outdoors,Residential,Private Residence,All Other Thefts,Open,09
2017,14,University City,61,Indoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,09
2017,06,Eastway,343,Outdoors,Commercial Place,Restaurant/Diner/Coffee Shop,All Other Thefts,Open,09
2017,21,Steele Creek,53,Outdoors,Open Area,Street/Highway,Motor Vehicle Theft,Open,09
2017,14,University City,154,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,Closed,09
2017,11,North,196,Indoors,Residential,Private Residence,Intimidation,Closed,09
2017,07,North Tryon,102,Indoors,Retail,Convenience Store,Shoplifting,Open,09
2017,21,Steele Creek,96,Outdoors,Residential,Private Residence,Motor Vehicle Theft,Open,09
2017,07,North Tryon,138,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,Closed,09
2017,01,Central,384,Outdoors,Open Area,Other - Open Area,Drug/Narcotic Violations,Closed,09
2017,12,Hickory Grove,242,Indoors,Residential,Private Residence,Intimidation,Closed,09
2017,12,Hickory Grove,247,Outdoors,Open Area,Street/Highway,Drug/Narcotic Violations,Closed,09
2017,12,Hickory Grove,50,Outdoors,Open Area,Street/Highway,Drug/Narcotic Violations,Closed,09
2017,12,Hickory Grove,325,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,09
2017,21,Steele Creek,174,Indoors,Residential,Private Residence,Missing Person,Closed,09
2017,21,Steele Creek,96,Indoors,Retail,Department Store,Shoplifting,Open,09
2017,22,South,56,Indoors,Retail,Department Store,Shoplifting,Open,09
2017,27,Freedom,385,Outdoors,Residential,Private Residence,Damage/Vandalism Of Property,Closed,09
